Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt1355630	11000000	78274843	Chloë Grace Moretz	Mireille Enos	Jamie Blackley	nm1631269	nm0257969	nm3284401	If I Stay	2014	107	"Drama,Fantasy,Music"	nm0191712	"nm0189272,nm3259208"	6.7	109516	"Mia Hall thought the hardest decision she would ever face would be whether to pursue her musical dreams at Juilliard or follow a different path to be with the love of her life, Adam. But what should have been a carefree family drive changes everything in an instant, and now her own life hangs in the balance. Caught between life and death for one revealing day, Mia has only one decision left, which will not only decide her future but her ultimate fate."	6.115894171
tt1714210	167358	1192003	Tom Cullen	Chris New	Jonathan Race	nm3665787	nm2773325	nm2827255	Weekend	2011	97	"Drama,Romance"	nm0354091	nm0354091	7.6	25896	"On a Friday night after a drunken house party with his straight mates, Russell heads out to a gay club, alone and on the pull. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special. That weekend, in bars and in bedrooms, getting drunk and taking drugs, telling stories and having sex, the two men get to know each other. It is a brief encounter that will resonate throughout their lives. Weekend is both an honest and unapologetic love story between two guys and a film about the universal struggle for an authentic life in all its forms. It is about the search for identity and the importance of making a passionate commitment to your life."	6.12243142
tt0295238	125000	890502	Kyra Sedgwick	Parker Posey	Fairuza Balk	nm0001718	nm0000205	nm0000103	Personal Velocity	2002	86	"Drama,Romance"	nm0589182	nm0589182	6.5	3379	"A tale of three women who have reached a turning point in their lives. Delia is a spirited, working-class woman from a small town in New York who leaves her abusive husband and sets out on a journey to reclaim the power she has lost. Greta is a sharp, spunky editor who is rotten with ambition. To spite the hated infidel ways of her father, she has settled into a complacent relationship and is struggling (not too hard) with issues of fidelity to her kind but unexciting husband. Finally Paula, who ran away from home and got pregnant, is now in a relationship she doesn't want. She's a troubled young woman who takes off on a journey with a hitchhiker after a strange, fateful encounter on a New York street."	6.123959008
tt3622592	12000000	85512300	Nat Wolff	Cara Delevingne	Austin Abrams	nm1822659	nm5353321	nm3641002	Paper Towns	2015	109	"Comedy,Drama,Mystery"	nm1500577	"nm2354099,nm2352210,nm1981261"	6.3	89335	"Adapted from the bestselling novel by author John Green, PAPER TOWNS is a coming-of-age story centering on Quentin and his enigmatic neighbor Margo, who loved mysteries so much she became one. After taking him on an all-night adventure through their hometown, Margo suddenly disappears - leaving behind cryptic clues for Quentin to decipher. The search leads Quentin and his quick-witted friends on an exhilarating adventure that is equal parts hilarious and moving. Ultimately, to track down Margo, Quentin must find a deeper understanding of true friendship - and true love."	6.126024406
tt0396269	40000000	285176741	Owen Wilson	Vince Vaughn	Rachel McAdams	nm0005562	nm0000681	nm1046097	Wedding Crashers	2005	119	"Comedy,Romance"	nm0229694	"nm0264520,nm1462097"	6.9	317788	"Two friends, John (played by Owen Wilson) and Jeremy (Vince Vaughn), crash weddings to pick up women. One day they crash the wedding of the daughter of the Treasury Secretary, Secretary Cleary (Christopher Walken). Instead of short-term flings they end up being invited to the Clearys' island estate, and potentially meet the loves of their lives..."	6.129418347
tt3068194	3000000	21401949	Kate Beckinsale	Chloë Sevigny	Xavier Samuel	nm0000295	nm0001721	nm1882152	Love & Friendship	2016	90	"Comedy,Drama,Romance"	nm0001775	"nm0001775,nm0000807"	6.4	21523	"Set in the 1790s, Love and Friendship centers on beautiful widow Lady Susan Vernon, who has come to the estate of her in-laws to wait out colorful rumors about her dalliances circulating through polite society. Whilst there, she decides to secure a husband for herself and her rather reluctant debutante daughter, Frederica."	6.133980622
tt5463162	110000000	785046920	Ryan Reynolds	Josh Brolin	Morena Baccarin	nm0005351	nm0000982	nm1072555	Deadpool 2	2018	119	"Action,Adventure,Comedy"	nm0500610	"nm1014201,nm1116660,nm0005351,nm0509580,nm1436760"	7.7	418237	"After losing Vanessa (Morena Baccarin), the love of his life, 4th-wall breaking mercenary Wade Wilson aka Deadpool (Ryan Reynolds) must assemble a team and protect a young, full-figured mutant Russell Collins aka Firefist (Julian Dennison) from Cable (Josh Brolin), a no-nonsense, dangerous cyborg from the future, and must also learn the most important lesson of all: to be part of a family again."	6.136790117
tt7014006	2000000	14347433	Elsie Fisher	Josh Hamilton	Emily Robinson	nm3220568	nm0357979	nm3196216	Eighth Grade	2018	93	"Comedy,Drama"	nm3102998	nm3102998	7.4	48165	"In his feature film directorial debut, comedian Bo Burnham deftly encapsulates the awkwardness, angst, self-loathing and reinvention that a teenage girl goes through on the cusp of high school. Given that the 27-year-old stand-up comic achieved fame as a teenager himself through YouTube by riffing on his insecurities, he is uniquely capable as the film's writer and director to tell the story of Kayla, an anxious girl navigating the final days of her eighth grade year, despite creating a protagonist w female instead of male. Like Burnham did more than a decade ago, 13-year-old Kayla turns to YouTube to express herself, where she makes advice blogs in which she pretends to have it all together. In reality, Kayla is sullen and silent around her single father and her peers at school, carrying out most of her interactions with her classmates on Instagram and Twitter. Her YouTube videos are a clever narrative tool that provide insight into her inner hopes and dreams, much like an ..."	6.173712913
tt1477834	160000000	1148061807	Jason Momoa	Amber Heard	Willem Dafoe	nm0597388	nm1720028	nm0000353	Aquaman	2018	143	"Action,Adventure,Fantasy"	nm1490123	"nm0424901,nm3263825,nm0424315,nm1490123,nm3542504,nm0918816"	7	301910	"Arthur Curry, half human half from Atlantis, goes on a trip of a lifetime. Not only does this adventure compel him to come to terms with his real identity, but it also forces him to discover whether he is entirely worthy of fulfilling his own destiny: becoming a king."	6.175386249
tt5290524	10118000	72651109	Checco Zalone	Eleonora Giovanardi	Sonia Bergamasco	nm2504581	nm7270373	nm0073950	Quo vado?	2016	86	Comedy	nm0638115	"nm0638115,nm2504581"	6.6	8337	"Checco is born on the privileged side of life in an Italian small town, with a guaranteed job as a public servant. When a new reformist government vows to cut down on bureaucracy, Checco is forced to accept worsening conditions."	6.180381678
